id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13355146,JH136289,2024-01-25T15:28:00.000,032XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1123,011,28,27,06,,,2024,2024-02-02T15:41:03.000,,,,,,,,,,,,
13348842,JH128833,2024-01-25T15:27:00.000,073XX S CAMPBELL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,0835,008,18,66,26,1160978,1856003,2024,2024-02-02T15:41:03.000,41.760556376,-87.685574713,"{'latitude': '41.760556376', 'longitude': '-87.685574713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,21867,64,333,30,58,13,226,18
13348922,JH128795,2024-01-25T15:25:00.000,032XX W 87TH ST,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0834,008,18,70,08A,1156092,1846712,2024,2024-02-02T15:41:03.000,41.735159923,-87.703731406,"{'latitude': '41.735159923', 'longitude': '-87.703731406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,4459,,,,,,,
13348025,JH127838,2024-01-25T15:20:00.000,114XX S EGGLESTON AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SCHOOL - PUBLIC BUILDING,False,False,2233,022,21,49,04A,1175341,1829114,2024,2024-02-02T15:41:03.000,41.686460463,-87.633734743,"{'latitude': '41.686460463', 'longitude': '-87.633734743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,486,22,19,9,258,21
13348920,JH127857,2024-01-25T15:15:00.000,063XX S CALUMET AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PRIVATE GROUNDS,False,False,0312,003,20,69,08A,1179551,1862782,2024,2024-02-02T15:41:03.000,41.778754713,-87.617297398,"{'latitude': '41.778754713', 'longitude': '-87.617297398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,277,20
13350387,JH127855,2024-01-25T15:15:00.000,093XX S STATE ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0634,006,6,49,08B,1177935,1843153,2024,2024-02-02T15:41:03.000,41.724927226,-87.623815165,"{'latitude': '41.724927226', 'longitude': '-87.623815165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,45,554,43,61,20,242,4
13349378,JH128488,2024-01-25T15:15:00.000,007XX W MONTROSE AVE,0890,THEFT,FROM BUILDING,NURSING / RETIREMENT HOME,False,False,1915,019,46,3,06,1170527,1929439,2024,2024-02-02T15:41:03.000,41.961867922,-87.648430138,"{'latitude': '41.961867922', 'longitude': '-87.648430138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,21186,31,636,39,15,5,4,46
13348054,JH127828,2024-01-25T15:15:00.000,110XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,0513,005,9,49,08A,1178803,1831679,2024,2024-02-02T15:41:03.000,41.693421344,-87.620983384,"{'latitude': '41.693421344', 'longitude': '-87.620983384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,45,237,43,19,10,260,11
13348402,JH127945,2024-01-25T15:10:00.000,037XX N PANAMA AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1631,016,38,17,08B,1121401,1923900,2024,2024-02-02T15:41:03.000,41.947603662,-87.829168433,"{'latitude': '41.947603662', 'longitude': '-87.829168433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,22254,17,445,19,52,12,29,38
13348051,JH127816,2024-01-25T15:05:00.000,014XX W 69TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0725,007,17,67,14,1168034,1858993,2024,2024-02-02T15:41:03.000,41.768612617,-87.659628317,"{'latitude': '41.768612617', 'longitude': '-87.659628317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,284,32,23,17,216,17
13348042,JH127843,2024-01-25T15:00:00.000,039XX W IRVING PARK RD,0810,THEFT,OVER $500,GAS STATION,False,False,1723,017,45,16,06,1149187,1926286,2024,2024-02-02T15:41:03.000,41.953657108,-87.726970547,"{'latitude': '41.953657108', 'longitude': '-87.726970547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21538,16,326,50,39,1,20,45
13348352,JH128246,2024-01-25T15:00:00.000,046XX N KENTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1722,017,39,16,11,1144867,1930430,2024,2024-02-02T15:41:03.000,41.965111359,-87.742746473,"{'latitude': '41.965111359', 'longitude': '-87.742746473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,21869,16,362,38,48,1,11,39
13348189,JH128056,2024-01-25T15:00:00.000,075XX N PAULINA ST,0810,THEFT,OVER $500,CTA BUS STOP,False,False,2422,024,49,1,06,1163690,1950023,2024,2024-02-02T15:41:03.000,42.018498254,-87.672983233,"{'latitude': '42.018498254', 'longitude': '-87.672983233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,489,5,9,11,32,49
13349733,JH129922,2024-01-25T15:00:00.000,083XX S KEDVALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,0834,008,18,70,05,1150193,1848867,2024,2024-02-02T15:41:03.000,41.741190015,-87.725287435,"{'latitude': '41.741190015', 'longitude': '-87.725287435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4300,69,197,30,8,13,232,18
13348078,JH127918,2024-01-25T15:00:00.000,033XX W WALNUT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1123,011,28,27,07,1154106,1901429,2024,2024-02-02T15:41:03.000,41.885350489,-87.709552359,"{'latitude': '41.885350489', 'longitude': '-87.709552359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,176,23,30,16,86,28
13348521,JH128401,2024-01-25T15:00:00.000,063XX N MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2413,024,50,2,14,1158172,1942003,2024,2024-02-02T15:41:03.000,41.996606129,-87.693509128,"{'latitude': '41.996606129', 'longitude': '-87.693509128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,4450,20,31,27,50,11,52,50
13348222,JH128132,2024-01-25T15:00:00.000,063XX N LAKEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2433,024,48,77,14,1166464,1942326,2024,2024-02-02T15:41:03.000,41.997318381,-87.662997191,"{'latitude': '41.997318381', 'longitude': '-87.662997191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,4451,76,536,16,14,11,50,48
13348225,JH127815,2024-01-25T15:00:00.000,043XX S EMERALD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,0925,009,11,61,08A,1172026,1876039,2024,2024-02-02T15:41:03.000,41.81530197,-87.64449504,"{'latitude': '41.81530197', 'longitude': '-87.64449504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14924,59,123,48,37,23,106,7
13348155,JH128079,2024-01-25T15:00:00.000,071XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0323,003,6,69,07,1180478,1857878,2024,2024-02-02T15:41:03.000,41.76527641,-87.614049337,"{'latitude': '41.76527641', 'longitude': '-87.614049337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,515,32,61,18,223,4
13348088,JH127845,2024-01-25T14:57:00.000,117XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,2234,022,21,75,08A,1167518,1826850,2024,2024-02-02T15:41:03.000,41.680418426,-87.662437948,"{'latitude': '41.680418426', 'longitude': '-87.662437948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,74,378,22,13,9,263,21
13349344,JH128561,2024-01-25T14:57:00.000,016XX W HURON ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1215,012,1,24,06,1165282,1904752,2024,2024-02-02T15:41:03.000,41.894238797,-87.668417525,"{'latitude': '41.894238797', 'longitude': '-87.668417525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,520,41,4,15,78,1
13349355,JH128515,2024-01-25T14:57:00.000,005XX W MADISON ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,0121,001,34,28,06,1172605,1900295,2024,2024-02-02T15:41:03.000,41.881849637,-87.641654542,"{'latitude': '41.881849637', 'longitude': '-87.641654542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4452,29,784,36,45,22,91,34
13348140,JH127840,2024-01-25T14:55:00.000,061XX S RACINE AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,0713,007,16,67,18,1169370,1864170,2024,2024-02-02T15:41:03.000,41.78279012,-87.65458144,"{'latitude': '41.78279012', 'longitude': '-87.65458144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,22257,66,434,2,11,17,261,16
13348041,JH127841,2024-01-25T14:53:00.000,054XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0923,009,14,63,06,1155977,1868216,2024,2024-02-02T15:41:03.000,41.794172544,-87.70357593,"{'latitude': '41.794172544', 'longitude': '-87.70357593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,776,8,56,23,120,14
13348302,JH127863,2024-01-25T14:50:00.000,039XX S LAKE PARK AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,CHA APARTMENT,False,False,0214,002,4,36,04A,1183388,1878984,2024,2024-02-02T15:41:03.000,41.823125769,-87.602725951,"{'latitude': '41.823125769', 'longitude': '-87.602725951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,220,10,36,24,104,9
13348091,JH127913,2024-01-25T14:35:00.000,038XX S ELLIS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER (SPECIFY),False,True,0212,002,4,36,26,1182584,1879629,2024,2024-02-02T15:41:03.000,41.824914418,-87.605655435,"{'latitude': '41.824914418', 'longitude': '-87.605655435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,221,10,36,24,101,9
13348017,JH127826,2024-01-25T14:31:00.000,0000X E WALTON ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,1833,018,42,8,18,1176625,1906930,2024,2024-02-02T15:41:03.000,41.899966564,-87.626692693,"{'latitude': '41.899966564', 'longitude': '-87.626692693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,104,36,6,14,71,42
13348205,JH127846,2024-01-25T14:30:00.000,001XX E OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,False,True,1834,018,42,8,08B,1177530,1904238,2024,2024-02-02T15:41:03.000,41.892559086,-87.623450463,"{'latitude': '41.892559086', 'longitude': '-87.623450463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74,42
13349276,JH129281,2024-01-25T14:30:00.000,053XX W BELLE PLAINE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1624,016,38,15,05,1139943,1926740,2024,2024-02-02T15:41:03.000,41.955077372,-87.760941704,"{'latitude': '41.955077372', 'longitude': '-87.760941704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,260,19,21,12,15,38
13352386,JH132179,2024-01-25T14:28:00.000,030XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0914,009,11,34,06,1175442,1884785,2024,2024-02-02T15:41:03.000,41.839225912,-87.63170266,"{'latitude': '41.839225912', 'longitude': '-87.63170266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,35,346,48,40,23,157,7
13348015,JH127751,2024-01-25T14:20:00.000,008XX E 103RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC GROUNDS,False,False,0512,005,9,50,14,1183988,1836860,2024,2024-02-02T15:41:03.000,41.707519433,-87.601839023,"{'latitude': '41.707519433', 'longitude': '-87.601839023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,47,254,43,19,10,256,11
13348558,JH128395,2024-01-25T14:20:00.000,025XX W SHAKESPEARE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1431,014,1,22,05,1159283,1914385,2024,2024-02-02T15:41:03.000,41.920797974,-87.690184733,"{'latitude': '41.920797974', 'longitude': '-87.690184733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,323,41,1,7,184,1
13347978,JH127779,2024-01-25T14:20:00.000,103XX S WOODLAWN AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0512,005,9,50,26,1186052,1836549,2024,2024-02-02T15:41:03.000,41.70661765,-87.594290476,"{'latitude': '41.70661765', 'longitude': '-87.594290476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,47,254,43,19,10,256,11
13348011,JH127813,2024-01-25T14:15:00.000,015XX W 14TH ST,0810,THEFT,OVER $500,CONSTRUCTION SITE,False,False,1233,012,28,28,06,1166311,1893492,2024,2024-02-02T15:41:03.000,41.86331852,-87.664960391,"{'latitude': '41.86331852', 'longitude': '-87.664960391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14920,29,96,23,43,15,150,28
13350267,JH129850,2024-01-25T14:10:00.000,064XX N WHIPPLE ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2412,024,50,2,06,1154837,1942514,2024,2024-02-02T15:41:03.000,41.99807606,-87.70576343,"{'latitude': '41.99807606', 'longitude': '-87.70576343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,40,27,12,11,46,50
13348084,JH127882,2024-01-25T14:09:00.000,012XX S ST LOUIS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1021,010,24,29,06,1153238,1893952,2024,2024-02-02T15:41:03.000,41.864850071,-87.712938291,"{'latitude': '41.864850071', 'longitude': '-87.712938291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,772,14,57,21,153,24
13348166,JH127788,2024-01-25T14:03:00.000,040XX N CLARK ST,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,1912,019,46,6,06,1166702,1926863,2024,2024-02-02T15:41:03.000,41.95488231,-87.662567089,"{'latitude': '41.95488231', 'longitude': '-87.662567089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,21186,57,650,18,53,5,8,46
13348274,JH127823,2024-01-25T14:02:00.000,001XX W LOWER WACKER DR,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,False,0122,001,42,32,04A,1175307,1902127,2024,2024-02-02T15:41:03.000,41.886816564,-87.631677946,"{'latitude': '41.886816564', 'longitude': '-87.631677946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,92,36,42,22,79,42
13350320,JH129854,2024-01-25T14:00:00.000,024XX N CAMPBELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1431,014,1,22,06,1159285,1916281,2024,2024-02-02T15:41:03.000,41.926000693,-87.690125131,"{'latitude': '41.926000693', 'longitude': '-87.690125131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,240,40,1,7,184,1
13352758,JH133399,2024-01-25T14:00:00.000,089XX S COMMERCIAL AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,TAVERN / LIQUOR STORE,False,False,0423,004,10,46,11,1197693,1846366,2024,2024-02-02T15:41:03.000,41.73327429,-87.55133578,"{'latitude': '41.73327429', 'longitude': '-87.55133578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,175,47,25,19,238,6
13349789,JH129951,2024-01-25T14:00:00.000,025XX E 95TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,0431,004,7,51,06,1194531,1842107,2024,2024-02-02T15:41:03.000,41.721665461,-87.563059099,"{'latitude': '41.721665461', 'longitude': '-87.563059099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,48,527,47,25,19,249,5
13348145,JH127746,2024-01-25T14:00:00.000,012XX S FAIRFIELD AVE,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,RESIDENCE,False,False,1023,010,28,29,24,1158231,1894108,2024,2024-02-02T15:41:03.000,41.865177674,-87.694604625,"{'latitude': '41.865177674', 'longitude': '-87.694604625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,14920,30,16,23,43,21,151,28
13348245,JH127834,2024-01-25T14:00:00.000,064XX S UNIVERSITY AVE,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,0314,003,20,42,08A,1184800,1862557,2024,2024-02-02T15:41:03.000,41.778015745,-87.598061446,"{'latitude': '41.778015745', 'longitude': '-87.598061446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,27,4,60,18,273,20
13348404,JH128157,2024-01-25T14:00:00.000,075XX N WESTERN AVE,0890,THEFT,FROM BUILDING,CLEANING STORE,False,False,2411,024,50,2,06,1159016,1950060,2024,2024-02-02T15:41:03.000,42.018697444,-87.690181752,"{'latitude': '42.018697444', 'longitude': '-87.690181752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,22528,20,341,5,12,11,35,49
13348026,JH127858,2024-01-25T14:00:00.000,048XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0223,002,3,38,14,1180404,1872843,2024,2024-02-02T15:41:03.000,41.80634348,-87.613861583,"{'latitude': '41.80634348', 'longitude': '-87.613861583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,4,447,9,10,24,116,8
13349385,JH129520,2024-01-25T14:00:00.000,080XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0631,006,8,44,08B,1183631,1851847,2024,2024-02-02T15:41:03.000,41.748653803,-87.602680492,"{'latitude': '41.748653803', 'longitude': '-87.602680492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,247,35,61,20,235,10
13348148,JH128061,2024-01-25T14:00:00.000,005XX N ARMOUR ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1215,012,1,24,06,1166076,1903771,2024,2024-02-02T15:41:03.000,41.89152994,-87.66552946,"{'latitude': '41.89152994', 'longitude': '-87.66552946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,22620,25,485,41,49,15,78,1
13349845,JH130105,2024-01-25T14:00:00.000,001XX E OHIO ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1834,018,42,8,08A,1177530,1904238,2024,2024-02-02T15:41:03.000,41.892559086,-87.623450463,"{'latitude': '41.892559086', 'longitude': '-87.623450463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74,42
13349797,JH129931,2024-01-25T14:00:00.000,001XX E WACKER SUB DR,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0114,001,42,32,06,1177754,1902608,2024,2024-02-02T15:41:03.000,41.888081197,-87.622677392,"{'latitude': '41.888081197', 'longitude': '-87.622677392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,580,36,42,22,87,42
13349165,JH129099,2024-01-25T14:00:00.000,050XX N PULASKI RD,0820,THEFT,$500 AND UNDER,NURSING / RETIREMENT HOME,False,False,1712,017,39,14,06,1148814,1933312,2024,2024-02-02T15:41:03.000,41.972944196,-87.728159323,"{'latitude': '41.972944196', 'longitude': '-87.728159323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,13,127,38,48,1,48,39
13348150,JH127874,2024-01-25T14:00:00.000,063XX N MILWAUKEE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1611,016,39,10,07,1132685,1941863,2024,2024-02-02T15:41:03.000,41.996706247,-87.787269512,"{'latitude': '41.996706247', 'longitude': '-87.787269512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,22532,36,656,38,18,12,34,39
13352146,JH132773,2024-01-25T14:00:00.000,001XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,0122,001,34,32,14,1175454,1898968,2024,2024-02-02T15:41:03.000,41.878144785,-87.631233035,"{'latitude': '41.878144785', 'longitude': '-87.631233035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14912,38,92,36,29,22,79,34
