id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13344738,JH123798,2024-01-21T21:45:00.000,074XX N SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2411,024,50,2,07,2024,2024-01-29T15:41:16.000,1155168,1948984,42.015823331,-87.704370932,"{'latitude': '42.015823331', 'longitude': '-87.704370932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,359,27,12,11,35,50
13346410,JH125772,2024-01-21T21:45:00.000,006XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,0121,001,34,28,14,2024,2024-01-29T15:41:16.000,1172142,1901696,41.885704299,-87.643313291,"{'latitude': '41.885704299', 'longitude': '-87.643313291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4452,29,784,36,45,22,91,34
13344491,JH123453,2024-01-21T21:45:00.000,019XX N PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1433,014,32,22,14,2024,2024-01-29T15:41:16.000,1164630,1913188,41.917401609,-87.670572732,"{'latitude': '41.917401609', 'longitude': '-87.670572732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21560,23,209,40,4,7,191,32
13344394,JH123333,2024-01-21T21:39:00.000,110XX S ASHLAND AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,2234,022,21,75,18,2024,2024-01-29T15:41:16.000,1167639,1831385,41.69286065,-87.661865639,"{'latitude': '41.69286065', 'longitude': '-87.661865639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,74,380,22,13,9,263,21
13344927,JH123336,2024-01-21T21:39:00.000,064XX S STEWART AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0722,007,6,68,08A,2024,2024-01-29T15:41:16.000,1174732,1862256,41.777420064,-87.634979772,"{'latitude': '41.777420064', 'longitude': '-87.634979772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,435,4,11,17,201,4
13346560,JH123372,2024-01-21T21:37:00.000,002XX W 91ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,0634,006,9,49,08B,2024,2024-01-29T15:41:16.000,1176079,1844603,41.728947996,-87.630570315,"{'latitude': '41.728947996', 'longitude': '-87.630570315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,45,187,13,59,20,242,11
13344367,JH123330,2024-01-21T21:35:00.000,001XX W 35TH ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,False,False,0915,009,11,34,03,2024,2024-01-29T15:41:16.000,1175739,1881773,41.830954079,-87.630703226,"{'latitude': '41.830954079', 'longitude': '-87.630703226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14924,35,376,48,40,23,170,7
13344440,JH123392,2024-01-21T21:33:00.000,013XX W LAKE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1215,012,27,28,07,2024,2024-01-29T15:41:16.000,1167120,1901555,41.885426714,-87.661759042,"{'latitude': '41.885426714', 'longitude': '-87.661759042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92,27
13344505,JH123327,2024-01-21T21:30:00.000,036XX N PINE GROVE AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,1925,019,46,6,08B,2024,2024-01-29T15:41:16.000,1171302,1924474,41.94822677,-87.645727279,"{'latitude': '41.94822677', 'longitude': '-87.645727279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,21186,57,726,39,53,5,18,46
13344398,JH123351,2024-01-21T21:30:00.000,118XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0532,005,9,53,08B,2024,2024-01-29T15:41:16.000,1178973,1826267,41.678566166,-87.620524929,"{'latitude': '41.678566166', 'longitude': '-87.620524929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,50,229,43,19,10,219,11
13344810,JH123838,2024-01-21T21:30:00.000,056XX N SHERIDAN RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2022,020,48,77,08A,2024,2024-01-29T15:41:16.000,1168616,1937674,41.984506698,-87.655216366,"{'latitude': '41.984506698', 'longitude': '-87.655216366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,14,16,14,2,42,48
